student_id,age,gender,first_generation_college,international_student,residency_status,high_school_gpa,sat_score,act_score,advanced_courses_taken,extracurricular_activities,major,enrollment_status,semester_credits,admission_type,starting_semester,family_income,financial_aid_received,pell_grant_eligible,student_loan_amount,has_campus_job,current_gpa,credits_completed,courses_failed,courses_withdrawn,attendance_rate,study_hours_per_week,library_visits_per_month,tutoring_sessions_attended,advisor_meetings,clubs_joined,living_arrangement,has_disability,distance_from_campus_miles,work_hours_per_week,dropped_out
3941,26,Male,False,False,International,3.68,1355.0,25,3,2,Computer Science,Part-time,3,Regular,Fall,<$30k,True,False,10837,False,2.877533333333333,23,1,1,64.4,1,3,1,0,1,Off-campus,False,25,14,True
3942,24,Male,False,True,In-state,3.02,1265.0,26,3,4,Business,Part-time,3,Regular,Fall,$30k-$60k,True,True,621,False,2.43,15,0,1,87.9,31,4,1,0,3,On-campus,True,29,12,False
3943,17,Female,False,False,In-state,3.71,1084.0,23,1,1,Social Sciences,Full-time,15,Regular,Spring,$30k-$60k,True,False,8737,False,3.19,24,1,1,77.9,14,2,3,1,0,Off-campus,False,27,4,False
3944,17,Female,True,False,In-state,3.7,1151.7961403508773,24,4,1,Computer Science,Part-time,9,Regular,Fall,$60k-$100k,False,False,12832,False,3.6,28,1,0,81.9,2,5,0,3,2,At home,False,1,7,True
3945,22,Female,True,False,In-state,3.45,925.0,16,3,4,Health Sciences,Full-time,18,Transfer,Spring,$100k+,True,False,28205,False,3.42,25,1,0,59.8,9,3,0,3,1,Off-campus,False,15,0,True
3946,18,Female,True,False,International,2.79,951.0,20,4,4,Engineering,Full-time,12,Early Decision,Fall,<$30k,False,False,17136,False,3.58,49,1,0,82.9,1,3,1,0,2,On-campus,False,8,5,False
3947,29,Male,True,False,International,3.01,1103.0,23,2,2,Engineering,Full-time,18,Regular,Fall,<$30k,False,True,39416,False,3.15,0,1,0,79.8,34,3,1,3,2,On-campus,False,7,8,True
3948,17,Female,True,True,In-state,3.82,1107.0,21,2,5,Engineering,Part-time,6,Regular,Spring,$100k+,True,True,10047,False,3.48,120,0,0,79.8,9,2,2,2,0,Off-campus,False,6,1,False
3949,23,Non-binary,False,True,In-state,3.47,1200.0,24,5,5,Business,Full-time,18,Regular,Spring,$60k-$100k,True,False,14005,False,3.04,46,0,1,88.8,3,3,5,1,2,On-campus,False,10,4,False
3950,17,Female,False,False,In-state,3.31,1110.0,18,7,3,Health Sciences,Full-time,15,Early Decision,Summer,$100k+,True,True,2853,False,2.69,99,1,0,83.5,35,2,3,1,1,On-campus,False,7,20,True
3951,20,Female,True,False,Out-of-state,3.3,1021.0,23,4,2,Arts & Sciences,Full-time,18,Early Decision,Fall,$100k+,False,True,10623,False,3.3,15,2,0,67.1,18,3,2,2,2,Off-campus,False,50,8,True
3952,23,Female,False,False,In-state,3.59,1428.0,20,1,0,Engineering,Full-time,15,Regular,Spring,$100k+,True,False,15819,True,2.63,18,4,0,79.8,12,0,2,0,1,At home,False,0,6,True
3953,17,Male,True,False,In-state,3.03,990.0,23,5,3,Education,Full-time,12,Early Decision,Spring,<$30k,False,False,21554,False,2.877533333333333,120,1,0,87.6,12,5,3,2,0,On-campus,False,22,4,False
3954,19,Female,True,False,In-state,3.01,800.0,18,1,1,Business,Full-time,12,Early Decision,Fall,$100k+,True,True,2167,False,2.28,61,0,0,81.3,1,4,4,0,1,At home,False,5,6,False
3955,18,Male,False,True,International,3.47,1328.0,31,3,3,Education,Part-time,9,Regular,Spring,$100k+,True,False,14257,False,3.53,28,1,1,49.2,11,1,2,0,3,Off-campus,False,24,3,True
3956,19,Female,False,False,In-state,3.05,1311.0,27,0,3,Education,Full-time,12,Regular,Fall,$100k+,True,False,38350,False,2.71,55,2,0,70.7,23,4,2,0,0,Off-campus,False,7,8,True
3957,20,Female,False,True,In-state,3.01,1343.0,28,5,0,Health Sciences,Full-time,12,Regular,Spring,$100k+,False,True,41085,False,2.63,7,0,0,70.9,35,7,3,2,1,Commuter,False,0,12,False
3958,23,Male,False,False,Out-of-state,3.17,1044.0,24,4,0,Business,Full-time,12,Transfer,Fall,$60k-$100k,True,False,15979,False,3.47,89,0,0,75.1,0,5,2,1,0,Off-campus,False,0,17,False
3959,22,Female,False,False,Out-of-state,2.99,1115.0,23,6,3,Business,Full-time,18,Regular,Fall,$30k-$60k,True,False,4529,True,2.49,1,0,1,87.1,6,2,1,1,1,Off-campus,True,5,15,False
3960,24,Male,True,False,In-state,2.92,1197.0,25,0,1,Health Sciences,Full-time,18,Regular,Fall,<$30k,False,False,16919,False,3.38,36,0,2,96.8,3,4,2,2,0,On-campus,False,23,2,False
3961,20,Male,False,False,In-state,2.56,1241.0,21,4,3,Engineering,Full-time,18,Regular,Spring,$60k-$100k,True,False,2300,False,2.877533333333333,42,0,1,82.0,40,3,2,1,0,On-campus,False,4,10,False
3962,19,Male,False,False,In-state,2.79,1314.0,26,1,4,Arts & Sciences,Full-time,12,Early Decision,Spring,$30k-$60k,True,False,34893,False,2.877533333333333,2,0,1,84.0,4,8,2,1,3,At home,False,9,0,False
3963,23,Female,False,True,In-state,3.1,826.0,27,3,2,Social Sciences,Full-time,12,Regular,Spring,$100k+,True,True,1124,False,2.877533333333333,80,2,1,97.9,1,2,1,3,0,Commuter,False,8,6,False
3964,23,Male,True,False,In-state,3.2,1062.0,22,2,2,Business,Full-time,18,Regular,Fall,<$30k,True,True,12522,False,3.71,21,0,1,78.4,12,3,0,1,3,On-campus,False,1,0,True
3965,19,Female,False,False,In-state,3.69,1064.0,22,4,4,Health Sciences,Full-time,15,Regular,Spring,$60k-$100k,True,False,39088,False,3.37,20,0,0,80.7,15,4,2,0,2,Commuter,False,32,3,False
3966,22,Female,False,False,International,3.95,1151.7961403508773,16,1,3,Business,Full-time,15,Regular,Fall,$60k-$100k,False,False,18721,False,2.33,10,0,3,93.2,5,4,3,1,3,On-campus,False,40,0,False
3967,19,Female,True,False,Out-of-state,3.27,1124.0,28,3,5,Business,Full-time,15,Regular,Fall,$30k-$60k,True,True,16647,False,2.04,67,1,0,81.3,26,6,2,2,1,Off-campus,False,1,1,False
3968,17,Male,False,False,In-state,2.54,1170.0,22,4,4,Engineering,Full-time,15,Regular,Fall,<$30k,True,False,2557,True,3.34,120,0,0,74.6,2,4,2,1,3,Off-campus,False,16,34,False
3969,28,Female,True,False,International,3.47,1282.0,32,4,1,Engineering,Full-time,18,Regular,Spring,<$30k,True,False,27652,False,2.87,20,0,1,78.1,13,6,3,2,0,On-campus,True,3,4,True
3970,23,Non-binary,False,False,International,3.43,947.0,23,2,0,Computer Science,Part-time,9,Regular,Fall,$100k+,True,False,12874,False,4.0,7,1,0,85.2,12,3,3,2,0,On-campus,False,21,3,False
3971,22,Female,False,False,In-state,3.3,1146.0,29,1,2,Health Sciences,Full-time,18,Early Decision,Fall,<$30k,False,True,17790,True,3.54,120,0,1,80.7,13,3,1,1,0,On-campus,False,15,9,True
3972,21,Male,False,False,In-state,3.66,1063.0,20,2,3,Business,Full-time,12,Early Decision,Fall,<$30k,False,True,5313,False,2.81,105,1,0,96.2,11,5,5,2,0,Off-campus,False,13,8,False
3973,20,Male,False,False,Out-of-state,4.0,1075.0,22,3,2,Arts & Sciences,Full-time,12,Transfer,Fall,<$30k,True,False,42987,True,2.99,43,0,0,75.5,20,3,3,0,2,At home,False,2,3,False
3974,18,Male,False,False,In-state,2.7,1141.0,24,5,4,Social Sciences,Full-time,15,Regular,Spring,$100k+,True,True,35542,False,2.77,2,2,0,72.9,11,2,2,1,0,On-campus,False,0,6,False
3975,25,Female,False,False,In-state,3.52,1138.0,24,3,5,Arts & Sciences,Part-time,9,Regular,Fall,$30k-$60k,False,True,2227,False,3.2,17,0,0,63.1,7,4,1,1,1,At home,False,0,15,False
3976,18,Female,False,False,Out-of-state,3.29,1176.0,22,5,2,Health Sciences,Full-time,15,Regular,Spring,$30k-$60k,True,False,24681,False,2.9,44,1,0,70.8,8,5,2,1,1,Off-campus,False,1,3,False
3977,19,Non-binary,False,False,In-state,3.66,1124.0,22,5,4,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,True,False,13097,False,2.1,26,0,0,91.1,3,1,2,1,0,Off-campus,False,3,20,False
3978,24,Female,True,False,International,3.13,1165.0,17,6,2,Arts & Sciences,Full-time,12,Regular,Fall,$100k+,True,False,713,False,2.94,75,0,1,67.7,1,7,2,0,2,Off-campus,False,25,13,False
3979,17,Male,False,False,In-state,3.93,1139.0,30,1,2,Computer Science,Full-time,15,Regular,Spring,$60k-$100k,False,False,30722,False,2.71,0,1,0,51.2,12,5,2,2,2,Off-campus,False,0,5,True
3980,19,Male,True,False,In-state,3.47,1275.0,26,3,4,Computer Science,Full-time,18,Regular,Fall,<$30k,False,False,16357,False,3.41,107,1,1,79.8,28,6,4,1,1,On-campus,False,0,20,False
3981,21,Male,False,False,In-state,2.95,924.0,23,1,2,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,True,False,2898,True,2.58,44,2,1,86.2,40,6,2,2,1,Commuter,False,10,1,False
3982,26,Male,True,False,International,3.64,1423.0,26,3,1,Computer Science,Part-time,3,Early Decision,Spring,<$30k,True,True,13254,False,3.1,26,1,0,63.3,60,3,2,0,0,At home,False,60,1,True
3983,19,Female,False,False,In-state,3.19,1106.0,21,5,2,Computer Science,Full-time,12,Regular,Fall,<$30k,False,False,9965,True,2.06,6,2,0,54.6,12,4,2,1,2,On-campus,False,11,1,True
3984,24,Male,False,False,Out-of-state,3.15,1039.0,25,1,1,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,True,False,1650,False,3.19,27,2,0,92.3,0,4,2,1,1,On-campus,False,0,7,False
3985,17,Male,False,False,In-state,4.0,1076.0,21,3,1,Social Sciences,Full-time,18,Regular,Summer,$30k-$60k,False,True,25064,True,3.41,120,1,0,81.3,9,5,3,3,2,At home,False,4,11,False
3986,17,Female,True,False,In-state,2.14,1288.0,22,1,2,Arts & Sciences,Full-time,15,Early Decision,Fall,$30k-$60k,False,False,1129,False,2.62,15,1,0,72.8,27,3,3,2,0,On-campus,False,20,6,False
3987,20,Female,True,False,In-state,3.75,1109.0,22,7,2,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,False,False,98,True,2.44,106,0,1,73.7,1,2,3,2,5,At home,True,17,0,False
3988,19,Female,False,False,In-state,3.49,1353.0,23,4,4,Social Sciences,Full-time,18,Regular,Fall,$30k-$60k,True,True,45665,False,3.44,120,1,0,88.1,3,2,0,0,1,On-campus,False,14,8,False
3989,17,Female,False,False,Out-of-state,3.37,890.0,26,3,6,Social Sciences,Full-time,15,Regular,Spring,<$30k,False,False,6008,True,4.0,55,0,0,40.1,4,5,2,1,1,Commuter,False,1,0,True
3990,21,Female,True,False,In-state,2.38,921.0,19,6,4,Health Sciences,Full-time,12,Early Decision,Fall,$30k-$60k,False,False,12478,False,2.98,5,0,1,70.0,1,8,0,0,1,Commuter,False,4,8,False
3991,21,Male,True,False,In-state,3.63,1028.0,18,1,3,Engineering,Full-time,15,Regular,Fall,$30k-$60k,True,True,313,True,3.13,52,0,0,92.1,0,2,4,1,1,Off-campus,False,7,14,False
3992,17,Female,False,False,In-state,3.44,971.0,24,1,1,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,True,False,7826,False,4.0,24,0,0,51.9,14,2,3,0,1,At home,False,12,14,False
3993,19,Male,False,True,In-state,2.79,1085.0,24,4,3,Social Sciences,Full-time,12,Early Decision,Fall,$60k-$100k,True,True,25509,False,3.64,19,1,1,79.8,6,4,4,0,0,On-campus,False,3,23,False
3994,17,Female,False,False,In-state,3.35,1194.0,17,2,2,Health Sciences,Full-time,12,Transfer,Fall,<$30k,False,True,609,True,2.37,11,1,1,96.4,22,4,3,3,0,Off-campus,False,20,6,True
3995,24,Male,True,False,In-state,3.1,1408.0,26,4,1,Engineering,Full-time,18,Early Decision,Fall,$60k-$100k,True,False,5086,False,1.59,103,1,0,88.8,12,1,0,4,5,Commuter,False,5,0,True
3996,27,Female,True,False,In-state,2.33,1123.0,18,5,0,Engineering,Full-time,18,Regular,Fall,$60k-$100k,True,False,5290,True,4.0,64,0,0,88.6,16,3,2,1,0,On-campus,False,4,14,False
3997,21,Female,False,False,In-state,3.28,903.0,25,1,3,Engineering,Full-time,15,Regular,Fall,$100k+,True,True,18623,False,2.52,1,0,1,61.6,5,4,6,2,2,At home,False,0,14,False
3998,20,Female,True,False,Out-of-state,3.79,1278.0,23,4,1,Computer Science,Full-time,15,Regular,Fall,$60k-$100k,True,True,45728,True,1.53,39,0,0,85.7,3,5,2,1,1,On-campus,False,12,4,False
3999,17,Female,True,False,In-state,2.95,1180.0,25,1,3,Business,Part-time,6,Transfer,Fall,$100k+,False,True,36592,False,2.28,5,1,0,97.4,16,7,2,2,2,Off-campus,False,1,5,True
4000,17,Female,False,False,In-state,4.0,957.0,21,3,4,Business,Part-time,3,Regular,Fall,<$30k,False,True,18558,False,3.74,2,0,0,92.2,33,4,2,3,0,Commuter,False,2,1,False
4001,18,Female,False,True,In-state,2.84,1266.0,23,6,4,Arts & Sciences,Full-time,12,Regular,Spring,$100k+,True,False,9661,False,3.12,40,0,1,81.5,21,3,0,2,3,On-campus,False,10,2,False
4002,18,Male,False,False,In-state,3.65,1051.0,24,2,4,Engineering,Full-time,12,Regular,Fall,$100k+,True,False,22419,False,1.8,77,2,1,60.0,0,2,1,2,3,Off-campus,False,16,1,True
4003,29,Male,False,False,Out-of-state,3.31,986.0,25,1,4,Health Sciences,Full-time,18,Regular,Fall,$100k+,True,False,1919,False,2.38,2,1,0,83.6,13,3,1,0,2,At home,False,14,9,False
4004,23,Female,False,False,In-state,3.7,1214.0,19,0,1,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,False,True,68641,True,2.52,81,1,0,94.7,7,6,1,3,0,Off-campus,True,27,7,False
4005,19,Male,False,False,Out-of-state,3.03,1157.0,20,6,0,Arts & Sciences,Full-time,15,Regular,Fall,<$30k,True,True,1964,False,2.45,35,0,1,94.8,3,5,2,0,2,On-campus,False,2,12,False
4006,18,Female,False,True,In-state,2.7,1398.0,20,5,1,Engineering,Full-time,15,Early Decision,Fall,$60k-$100k,True,True,32396,False,2.877533333333333,18,1,0,79.4,11,7,0,1,1,On-campus,False,6,5,False
4007,19,Male,False,False,In-state,2.89,1017.0,29,1,1,Health Sciences,Full-time,18,Early Decision,Fall,$100k+,True,False,3377,False,2.69,23,0,2,80.3,17,3,3,1,2,On-campus,False,13,22,False
4008,22,Male,True,False,In-state,3.54,1115.0,24,4,3,Computer Science,Full-time,12,Regular,Fall,$60k-$100k,True,False,17583,True,2.83,8,0,1,75.6,5,8,3,0,0,On-campus,False,13,0,False
4009,20,Female,False,False,International,2.21,1257.0,22,6,2,Business,Full-time,15,Transfer,Fall,$100k+,True,True,987,True,2.48,56,3,0,76.6,14,3,0,2,1,On-campus,False,11,3,True
4010,20,Female,False,False,In-state,2.99,967.0,21,1,4,Social Sciences,Full-time,18,Regular,Spring,$100k+,True,False,6541,False,2.54,46,0,0,84.2,2,6,0,3,0,Off-campus,True,4,12,False
4011,23,Male,False,False,In-state,3.52,1292.0,22,4,2,Education,Full-time,18,Regular,Summer,<$30k,True,True,28881,False,3.21,56,1,2,76.4,16,6,1,1,1,Commuter,False,64,18,False
4012,17,Female,False,False,Out-of-state,4.0,1232.0,21,5,2,Social Sciences,Full-time,15,Regular,Fall,$30k-$60k,False,False,3934,False,3.49,63,1,1,86.1,5,3,1,0,0,Off-campus,False,29,1,False
4013,17,Male,True,False,In-state,3.39,1142.0,24,3,2,Engineering,Part-time,9,Regular,Fall,$30k-$60k,True,True,5439,False,3.3,0,1,0,74.2,4,7,3,3,1,Off-campus,True,28,8,False
4014,17,Female,True,True,In-state,3.31,1239.0,31,4,3,Education,Full-time,15,Regular,Fall,$30k-$60k,False,False,51027,True,2.39,30,0,0,81.2,4,2,2,0,1,Off-campus,False,10,10,False
4015,17,Female,True,False,In-state,3.76,1151.7961403508773,16,1,2,Education,Full-time,18,Transfer,Spring,$60k-$100k,True,False,22854,False,1.93,86,1,1,88.3,48,3,2,0,2,On-campus,False,5,1,True
4016,17,Male,True,False,In-state,2.94,1077.0,31,2,2,Engineering,Full-time,18,Regular,Fall,$100k+,True,True,39284,True,3.3,75,0,0,81.3,6,4,1,2,0,At home,False,0,15,False
4017,17,Female,True,True,In-state,2.69,1080.0,27,4,0,Computer Science,Full-time,12,Regular,Spring,$60k-$100k,True,False,42631,False,2.69,12,3,0,93.7,20,3,1,0,1,Off-campus,False,11,21,False
4018,22,Female,True,False,In-state,3.71,1346.0,34,3,3,Health Sciences,Full-time,15,Transfer,Fall,$60k-$100k,True,True,24247,False,4.0,39,0,0,67.9,19,7,1,0,1,Off-campus,False,6,11,False
4019,17,Male,False,False,Out-of-state,3.72,1179.0,23,0,3,Business,Full-time,12,Early Decision,Spring,$30k-$60k,True,False,26060,False,2.76,1,0,1,67.6,7,7,0,1,3,Off-campus,False,8,19,False
4020,22,Female,False,False,In-state,3.74,1262.0,23,1,3,Computer Science,Full-time,18,Regular,Spring,$100k+,False,False,35640,False,3.54,10,0,0,76.5,9,6,1,2,1,At home,False,9,1,False
4021,17,Female,False,False,International,3.47,1258.0,21,1,2,Education,Full-time,18,Regular,Fall,$30k-$60k,False,True,35880,True,4.0,50,0,1,82.5,1,5,7,3,0,Commuter,False,27,10,False
4022,17,Male,False,False,In-state,3.16,1085.0,25,3,1,Engineering,Part-time,9,Regular,Spring,$100k+,True,False,20521,True,2.35,60,0,0,77.2,1,3,2,2,3,On-campus,False,8,11,False
4023,21,Female,True,False,Out-of-state,3.36,1229.0,23,0,3,Computer Science,Part-time,9,Transfer,Spring,$100k+,True,True,1508,True,2.42,120,0,2,75.5,11,5,3,1,0,Off-campus,False,16,7,False
4024,22,Male,True,False,In-state,3.01,986.0,21,3,4,Arts & Sciences,Full-time,12,Early Decision,Fall,$60k-$100k,False,True,18462,False,4.0,40,0,1,68.2,1,5,2,4,4,Off-campus,False,8,17,False
4025,19,Female,False,True,Out-of-state,3.2,1236.0,26,1,6,Arts & Sciences,Part-time,9,Regular,Fall,$100k+,True,False,48818,False,3.98,13,2,0,87.2,1,6,0,0,2,Off-campus,False,21,4,True
4026,21,Non-binary,True,False,Out-of-state,3.55,1278.0,25,0,1,Social Sciences,Full-time,12,Regular,Fall,<$30k,True,True,243,False,4.0,73,1,0,67.1,41,2,1,2,1,Off-campus,False,3,1,True
4027,23,Non-binary,False,False,Out-of-state,3.3,1298.0,27,2,1,Education,Full-time,18,Regular,Spring,$30k-$60k,False,False,17261,False,2.75,47,0,0,67.5,3,2,1,0,2,On-campus,False,0,7,True
4028,17,Male,True,False,Out-of-state,3.72,1151.7961403508773,28,2,1,Health Sciences,Full-time,12,Regular,Fall,$60k-$100k,False,False,4466,False,2.22,89,2,0,90.3,0,8,1,3,3,Off-campus,False,4,5,True
4029,17,Male,True,True,In-state,3.73,1030.0,19,1,1,Health Sciences,Full-time,18,Regular,Fall,$60k-$100k,False,False,55277,False,3.38,32,0,0,88.0,7,7,2,2,2,Off-campus,False,5,0,False
4030,17,Male,False,False,International,3.41,1099.0,24,4,1,Health Sciences,Full-time,15,Regular,Fall,$30k-$60k,False,False,5976,True,2.12,24,1,2,80.8,10,4,2,5,1,At home,False,7,13,False
4031,24,Male,False,False,In-state,3.72,1172.0,28,2,0,Arts & Sciences,Full-time,12,Regular,Fall,<$30k,True,False,4981,True,1.96,4,0,1,69.4,6,2,1,2,0,On-campus,False,8,1,True
4032,17,Male,False,False,In-state,2.66,1076.0,22,2,0,Education,Full-time,18,Early Decision,Fall,$60k-$100k,False,True,5976,False,1.92,89,1,0,55.0,10,3,0,0,3,On-campus,False,8,0,False
4033,20,Male,False,False,Out-of-state,3.48,1151.7961403508773,21,1,1,Engineering,Full-time,18,Early Decision,Spring,$30k-$60k,False,False,12097,False,3.35,4,0,0,86.7,35,7,2,1,4,On-campus,False,7,8,False
4034,22,Female,False,False,In-state,2.0,1160.0,24,5,1,Arts & Sciences,Full-time,18,Regular,Spring,$60k-$100k,False,True,944,False,2.69,49,1,2,83.6,3,9,2,2,1,Off-campus,False,23,5,False
4035,24,Female,False,False,Out-of-state,4.0,1140.0,25,5,0,Health Sciences,Full-time,15,Regular,Fall,<$30k,True,False,100,False,2.68,99,1,0,74.7,2,6,3,3,0,On-campus,False,39,3,False
4036,20,Female,True,False,In-state,3.46,979.0,16,4,4,Business,Full-time,18,Regular,Fall,<$30k,False,False,3148,True,3.06,0,0,0,87.8,2,3,0,0,5,Off-campus,False,17,9,True
4037,18,Male,False,False,In-state,3.68,1218.0,21,4,6,Education,Full-time,15,Regular,Spring,<$30k,True,False,26039,False,3.13,2,1,1,58.5,8,2,3,1,2,On-campus,False,8,3,False
4038,18,Male,False,True,In-state,3.05,942.0,16,7,7,Arts & Sciences,Full-time,18,Regular,Fall,<$30k,True,True,1204,False,2.04,0,2,1,73.8,9,4,4,3,3,On-campus,False,14,23,False
4039,19,Male,False,False,In-state,2.89,1143.0,23,2,5,Computer Science,Full-time,12,Regular,Summer,$60k-$100k,True,False,15868,False,2.59,45,0,1,73.5,5,10,3,1,1,On-campus,False,0,6,False
4040,22,Female,False,False,In-state,3.46,1151.7961403508773,23,5,2,Social Sciences,Full-time,15,Regular,Fall,$100k+,False,False,3375,False,2.24,3,0,1,78.0,1,5,3,1,1,Off-campus,False,5,7,True
4041,19,Male,True,False,In-state,2.94,989.0,29,3,2,Health Sciences,Full-time,12,Regular,Fall,<$30k,True,False,9713,False,2.82,120,0,1,96.8,16,5,1,5,1,On-campus,False,2,9,False
4042,18,Female,True,True,International,3.54,1087.0,25,1,3,Business,Part-time,6,Regular,Spring,$60k-$100k,True,True,7155,True,2.85,66,1,0,90.4,4,2,2,1,1,Commuter,True,1,0,False
4043,18,Male,True,True,In-state,3.53,1269.0,19,1,2,Business,Full-time,18,Regular,Spring,$100k+,False,True,2647,False,4.0,4,0,0,92.3,10,5,1,3,2,Off-campus,False,16,0,True
4044,20,Male,True,False,In-state,3.37,1307.0,21,1,0,Arts & Sciences,Full-time,15,Regular,Fall,$30k-$60k,True,False,2434,True,3.82,0,4,0,60.1,5,5,2,2,1,Off-campus,False,5,4,True
4045,17,Female,False,False,Out-of-state,3.08,1364.0,29,1,2,Business,Full-time,15,Regular,Fall,$30k-$60k,True,False,1605,False,3.09,2,1,0,84.2,8,8,4,2,4,Off-campus,False,30,0,False
4046,17,Female,False,False,In-state,3.27,1116.0,20,3,0,Engineering,Full-time,18,Regular,Summer,<$30k,True,False,5066,True,2.877533333333333,2,0,1,76.7,13,5,0,0,1,Commuter,False,3,0,False
4047,22,Male,False,False,In-state,2.8,1321.0,26,2,1,Arts & Sciences,Full-time,18,Regular,Summer,$100k+,False,True,13304,False,3.16,32,0,1,97.0,3,6,2,1,2,At home,False,4,18,False
4048,17,Male,False,False,In-state,3.1,1314.0,23,3,1,Business,Full-time,12,Regular,Spring,$60k-$100k,True,False,12202,True,4.0,51,2,0,90.6,1,2,7,3,3,On-campus,False,2,2,False
4049,19,Female,False,False,In-state,3.45,1215.0,24,4,2,Social Sciences,Full-time,12,Regular,Fall,$60k-$100k,False,False,11107,False,2.58,40,2,0,78.5,3,2,2,2,1,On-campus,True,30,6,True
4050,17,Male,False,False,In-state,3.28,1156.0,23,4,2,Social Sciences,Part-time,9,Regular,Summer,$30k-$60k,True,False,43454,False,3.46,34,1,0,87.0,14,2,5,2,0,Off-campus,False,25,0,False
4051,18,Female,False,False,In-state,3.71,1157.0,26,0,5,Computer Science,Full-time,12,Regular,Spring,$60k-$100k,True,False,13487,False,3.62,19,1,0,91.6,15,2,1,1,5,Off-campus,False,7,3,False
4052,22,Male,False,False,In-state,2.89,1235.0,23,0,4,Computer Science,Full-time,12,Regular,Spring,$30k-$60k,True,False,5690,False,3.89,107,1,0,92.8,16,5,0,0,2,On-campus,True,9,0,False
4053,17,Male,False,False,In-state,3.72,1064.0,21,2,3,Arts & Sciences,Full-time,15,Regular,Fall,$100k+,True,False,13109,False,2.8,34,0,0,86.1,7,0,1,0,1,On-campus,False,2,2,False
4054,23,Male,False,False,In-state,2.93,800.0,24,1,2,Arts & Sciences,Full-time,18,Regular,Fall,$60k-$100k,False,True,10795,False,2.86,46,1,0,87.7,0,6,4,2,1,At home,False,22,4,False
4055,17,Male,False,False,In-state,2.94,1332.0,24,5,1,Engineering,Full-time,18,Regular,Fall,$100k+,True,True,41997,False,3.51,20,4,0,65.4,6,3,3,0,0,At home,False,13,40,True
4056,22,Male,True,True,In-state,3.05,1151.7961403508773,28,2,4,Computer Science,Full-time,15,Regular,Summer,$100k+,False,True,2211,False,3.31,29,1,0,55.6,2,2,2,2,1,On-campus,False,3,8,True
4057,26,Male,True,False,In-state,3.55,1337.0,28,6,4,Business,Full-time,18,Transfer,Fall,$60k-$100k,True,False,6423,False,4.0,17,0,1,80.4,31,4,3,2,1,On-campus,False,5,1,False
4058,18,Female,True,False,International,2.3,1132.0,16,3,4,Engineering,Full-time,15,Regular,Fall,$100k+,False,False,1497,True,3.2,50,1,1,75.6,7,0,1,1,4,On-campus,False,17,15,False
